Country,Year,code_wdi,code_ifs,region,incomegroup,incomesubgroup,ka,kai,kao,bo,boi,boo,Yield_mean,Govt_GDP,GDP_growth
Portugal,1998,PRT,182,W Europe,High income,High income: OECD,0.05,0,0.1,0.25,0,0.5,-0.462166667,17.97033846,4.79
Portugal,1999,PRT,182,W Europe,High income,High income: OECD,0.05,0,0.1,0.25,0,0.5,-0.760083333,18.1672939,3.89
Portugal,2000,PRT,182,W Europe,High income,High income: OECD,0,0,0,0,0,0,-0.393833333,19.02240514,3.79
Portugal,2001,PRT,182,W Europe,High income,High income: OECD,0.08,0.1,0.05,0.25,0.5,0,0.199916667,19.39031693,1.94
Portugal,2002,PRT,182,W Europe,High income,High income: OECD,0.08,0.1,0.05,0.25,0.5,0,0.407333333,19.68399893,0.77
Portugal,2003,PRT,182,W Europe,High income,High income: OECD,0.08,0.1,0.05,0.25,0.5,0,0.200583333,20.1962842,-0.93
Portugal,2004,PRT,182,W Europe,High income,High income: OECD,0.15,0.15,0.15,0.5,0.5,0.5,-0.156666667,20.5437764,1.81
Portugal,2005,PRT,182,W Europe,High income,High income: OECD,0.4,0.15,0.65,0.75,0.5,1,-0.83775,21.08809792,0.77
Portugal,2006,PRT,182,W Europe,High income,High income: OECD,0.2,0.15,0.25,0.5,0.5,0.5,-0.805416667,20.46146161,1.55
Portugal,2007,PRT,182,W Europe,High income,High income: OECD,0.25,0.25,0.25,0.5,0.5,0.5,-0.140583333,19.7647867,2.49
Portugal,2008,PRT,182,W Europe,High income,High income: OECD,0.25,0.25,0.25,0.5,0.5,0.5,0.906416667,19.90403202,0.2
Portugal,2009,PRT,182,W Europe,High income,High income: OECD,0.25,0.25,0.25,0.5,0.5,0.5,0.920083333,21.43289424,-2.98
Portugal,2010,PRT,182,W Europe,High income,High income: OECD,0.25,0.25,0.25,0.5,0.5,0.5,2.3575,20.71364083,1.9
Portugal,2011,PRT,182,W Europe,High income,High income: OECD,0.2,0.25,0.15,0.5,0.5,0.5,7.836666667,19.85811917,-1.83
Portugal,2012,PRT,182,W Europe,High income,High income: OECD,0.2,0.25,0.15,0.5,0.5,0.5,8.9315,18.51375535,-4.03
Portugal,2013,PRT,182,W Europe,High income,High income: OECD,0.25,0.3,0.2,0.75,1,0.5,3.875666667,19.08778497,-1.13
Portugal,2014,PRT,182,W Europe,High income,High income: OECD,0.25,0.3,0.2,0.75,1,0.5,1.157666667,18.60755826,0.89
Portugal,2015,PRT,182,W Europe,High income,High income: OECD,0.25,0.3,0.2,0.75,1,0.5,0.277416667,18.16669862,1.6
Romania,1995,ROM,968,Europe & Central Asia,Middle income,Upper middle income,0.75,0.71,0.79,NA,NA,NA,NA,12.68039756,7.14
Romania,1996,ROM,968,Europe & Central Asia,Middle income,Upper middle income,0.78,0.63,0.93,NA,NA,NA,NA,11.74772103,3.95
Romania,1997,ROM,968,Europe & Central Asia,Middle income,Upper middle income,0.81,0.67,0.94,1,1,1,NA,13.11490087,-6.05
Romania,1998,ROM,968,Europe & Central Asia,Middle income,Upper middle income,0.78,0.6,0.95,0.75,0.5,1,NA,12.37375161,-4.82
Romania,1999,ROM,968,Europe & Central Asia,Middle income,Upper middle income,0.83,0.7,0.95,0.75,0.5,1,NA,16.9819789,-1.15
Romania,2000,ROM,968,Europe & Central Asia,Middle income,Upper middle income,0.83,0.7,0.95,0.75,0.5,1,NA,17.16757736,2.92
Romania,2001,ROM,968,Europe & Central Asia,Middle income,Upper middle income,0.85,0.8,0.9,0.75,0.5,1,NA,15.93243143,5.59
Romania,2002,ROM,968,Europe & Central Asia,Middle income,Upper middle income,0.55,0.45,0.65,0.5,0,1,NA,14.81019459,5.18
Romania,2003,ROM,968,Europe & Central Asia,Middle income,Upper middle income,0.33,0.25,0.4,0.25,0,0.5,NA,18.88453022,5.52
Romania,2004,ROM,968,Europe & Central Asia,Middle income,Upper middle income,0.28,0.3,0.25,0,0,0,NA,15.99613423,8.36
Romania,2005,ROM,968,Europe & Central Asia,Middle income,Upper middle income,0.28,0.3,0.25,0,0,0,NA,17.06595917,4.17
Romania,2006,ROM,968,Europe & Central Asia,Middle income,Upper middle income,0.28,0.3,0.25,0,0,0,NA,16.24417911,8.06
Romania,2007,ROM,968,Europe & Central Asia,Middle income,Upper middle income,0.05,0.1,0,0,0,0,NA,15.71298474,6.86
Romania,2008,ROM,968,Europe & Central Asia,Middle income,Upper middle income,0.05,0.1,0,0,0,0,4.470416667,16.34125602,8.46
Romania,2009,ROM,968,Europe & Central Asia,Middle income,Upper middle income,0.05,0.1,0,0,0,0,5.598583333,18.0170014,-7.07
Romania,2010,ROM,968,Europe & Central Asia,Middle income,Upper middle income,0.05,0.1,0,0,0,0,3.557166667,15.88179465,-0.8
Romania,2011,ROM,968,Europe & Central Asia,Middle income,Upper middle income,0.05,0.1,0,0,0,0,4.367666667,14.80934607,1.06
Romania,2012,ROM,968,Europe & Central Asia,Middle income,Upper middle income,0.05,0.1,0,0,0,0,4.727666667,14.97910618,0.64
Romania,2013,ROM,968,Europe & Central Asia,Middle income,Upper middle income,0.05,0.1,0,0,0,0,2.847083333,14.23293529,3.53
Romania,2014,ROM,968,Europe & Central Asia,Middle income,Upper middle income,0.05,0.1,0,0,0,0,2.000416667,14.08471173,3.08
Romania,2015,ROM,968,Europe & Central Asia,Middle income,Upper middle income,0.05,0.1,0,0,0,0,1.312833333,13.70972154,3.94
Russia,1995,RUS,922,Europe & Central Asia,High income,High income: nonOECD,1,1,1,NA,NA,NA,NA,19.0759538,-4.1
Russia,1996,RUS,922,Europe & Central Asia,High income,High income: nonOECD,0.89,0.83,0.94,NA,NA,NA,NA,19.4939735,-3.61
Russia,1997,RUS,922,Europe & Central Asia,High income,High income: nonOECD,0.83,0.8,0.85,0.25,0.5,0,NA,21.06723586,1.38
Russia,1998,RUS,922,Europe & Central Asia,High income,High income: nonOECD,0.83,0.75,0.9,0.25,0.5,0,NA,18.73288713,-5.35
Russia,1999,RUS,922,Europe & Central Asia,High income,High income: nonOECD,0.9,0.8,1,1,1,NA,78.53158333,14.57953226,6.35
Russia,2000,RUS,922,Europe & Central Asia,High income,High income: nonOECD,0.9,0.8,1,1,1,NA,26.28866667,15.09116294,10.05
Russia,2001,RUS,922,Europe & Central Asia,High income,High income: nonOECD,0.75,0.6,0.9,1,1,1,13.79908333,16.43521624,5.09
Russia,2002,RUS,922,Europe & Central Asia,High income,High income: nonOECD,0.78,0.7,0.85,1,1,1,11.079,17.95363428,4.74
Russia,2003,RUS,922,Europe & Central Asia,High income,High income: nonOECD,0.78,0.7,0.85,1,1,1,4.690583333,17.91609718,7.35
Russia,2004,RUS,922,Europe & Central Asia,High income,High income: nonOECD,0.6,0.6,0.6,0.75,1,0.5,4.100833333,16.97167797,7.18
Russia,2005,RUS,922,Europe & Central Asia,High income,High income: nonOECD,0.65,0.7,0.6,0.75,1,0.5,3.720583333,16.87153894,6.38
Russia,2006,RUS,922,Europe & Central Asia,High income,High income: nonOECD,0.68,0.7,0.65,1,1,1,2.179583333,17.38813755,8.15
Russia,2007,RUS,922,Europe & Central Asia,High income,High income: nonOECD,0.68,0.7,0.65,1,1,1,2.131083333,17.29754117,8.54
Russia,2008,RUS,922,Europe & Central Asia,High income,High income: nonOECD,0.5,0.5,0.5,0.5,0.5,0.5,4.21625,17.83059733,5.25
Russia,2009,RUS,922,Europe & Central Asia,High income,High income: nonOECD,0.2,0.3,0.1,0.25,0.5,0,6.475166667,20.78660661,-7.82
Russia,2010,RUS,922,Europe & Central Asia,High income,High income: nonOECD,0.43,0.55,0.3,0.75,1,0.5,4.667333333,18.72507207,4.5
Russia,2011,RUS,922,Europe & Central Asia,High income,High income: nonOECD,0.43,0.55,0.3,0.75,1,0.5,5.488416667,18.21280214,4.05
Russia,2012,RUS,922,Europe & Central Asia,High income,High income: nonOECD,0.4,0.5,0.3,0.5,0.5,0.5,6.103916667,18.68218437,3.52
Russia,2013,RUS,922,Europe & Central Asia,High income,High income: nonOECD,0.4,0.5,0.3,0.5,0.5,0.5,4.882833333,19.71113041,1.28
Russia,2014,RUS,922,Europe & Central Asia,High income,High income: nonOECD,0.4,0.5,0.3,0.5,0.5,0.5,7.137083333,17.93820866,0.72
Russia,2015,RUS,922,Europe & Central Asia,High income,High income: nonOECD,0.4,0.5,0.3,0.5,0.5,0.5,9.196833333,17.47391861,-2.84
Singapore,1995,SGP,576,East Asia & Pacific,High income,High income: nonOECD,0.11,0.11,0.11,NA,NA,NA,NA,8.142464839,7.03
Singapore,1996,SGP,576,East Asia & Pacific,High income,High income: nonOECD,0.12,0.11,0.13,NA,NA,NA,NA,8.90580618,7.53
Singapore,1997,SGP,576,East Asia & Pacific,High income,High income: nonOECD,0.13,0.1,0.15,0.25,0,0.5,NA,8.745894227,8.29
Singapore,1998,SGP,576,East Asia & Pacific,High income,High income: nonOECD,0.2,0.15,0.25,0.25,0,0.5,NA,9.60155549,-2.23
Singapore,1999,SGP,576,East Asia & Pacific,High income,High income: nonOECD,0.2,0.15,0.25,0.25,0,0.5,-1.198666667,9.506126158,6.1
Singapore,2000,SGP,576,East Asia & Pacific,High income,High income: nonOECD,0.23,0.15,0.3,0.25,0,0.5,-1.571666667,10.73099311,8.9
Singapore,2001,SGP,576,East Asia & Pacific,High income,High income: nonOECD,0.18,0.1,0.25,0.25,0,0.5,-1.390166667,11.7837825,-0.95
Singapore,2002,SGP,576,East Asia & Pacific,High income,High income: nonOECD,0.18,0.1,0.25,0.25,0,0.5,-1.02125,11.95572615,4.21
Singapore,2003,SGP,576,East Asia & Pacific,High income,High income: nonOECD,0.18,0.1,0.25,0.25,0,0.5,-1.052916667,11.55502089,4.44
Singapore,2004,SGP,576,East Asia & Pacific,High income,High income: nonOECD,0.13,0.1,0.15,0.25,0,0.5,-1.005666667,10.50898568,9.55
Singapore,2005,SGP,576,East Asia & Pacific,High income,High income: nonOECD,0.13,0.1,0.15,0,0,0,-1.35025,10.183568,7.49
Singapore,2006,SGP,576,East Asia & Pacific,High income,High income: nonOECD,0.13,0.1,0.15,0,0,0,-1.419666667,10.29850746,8.86
Singapore,2007,SGP,576,East Asia & Pacific,High income,High income: nonOECD,0.13,0.1,0.15,0,0,0,-1.6965,9.511454018,9.11
Singapore,2008,SGP,576,East Asia & Pacific,High income,High income: nonOECD,0.13,0.1,0.15,0,0,0,-0.810416667,10.5482601,1.79
Singapore,2009,SGP,576,East Asia & Pacific,High income,High income: nonOECD,0.13,0.1,0.15,0,0,0,-0.906,10.28775307,-0.6
Singapore,2010,SGP,576,East Asia & Pacific,High income,High income: nonOECD,0.13,0.1,0.15,0,0,0,-0.722,10.18671297,15.24
Singapore,2011,SGP,576,East Asia & Pacific,High income,High income: nonOECD,0.13,0.1,0.15,0,0,0,-0.638416667,9.636548786,6.22
Singapore,2012,SGP,576,East Asia & Pacific,High income,High income: nonOECD,0.13,0.1,0.15,0,0,0,-0.279166667,9.17659912,3.87
Singapore,2013,SGP,576,East Asia & Pacific,High income,High income: nonOECD,0.13,0.1,0.15,0,0,0,-0.294333333,10.04032424,5
Singapore,2014,SGP,576,East Asia & Pacific,High income,High income: nonOECD,0.13,0.1,0.15,0,0,0,-0.107833333,9.990070373,3.57
Singapore,2015,SGP,576,East Asia & Pacific,High income,High income: nonOECD,0.13,0.1,0.15,0,0,0,0.350333333,10.63341376,1.93
Slovenia,1995,SVN,961,Europe & Central Asia,High income,High income: OECD,0.58,0.61,0.56,NA,NA,NA,NA,18.008401,4.1
Slovenia,1996,SVN,961,Europe & Central Asia,High income,High income: OECD,0.78,0.89,0.67,NA,NA,NA,NA,17.8412307,3.6
Slovenia,1997,SVN,961,Europe & Central Asia,High income,High income: OECD,0.8,0.9,0.7,1,1,1,NA,17.73702382,5.11
Slovenia,1998,SVN,961,Europe & Central Asia,High income,High income: OECD,0.7,0.8,0.6,1,1,1,NA,17.73020294,3.29
Slovenia,1999,SVN,961,Europe & Central Asia,High income,High income: OECD,0.55,0.6,0.5,1,1,1,NA,17.88707549,5.27
Slovenia,2000,SVN,961,Europe & Central Asia,High income,High income: OECD,0.5,0.55,0.45,0.75,0.5,1,NA,18.50459795,4.16
Slovenia,2001,SVN,961,Europe & Central Asia,High income,High income: OECD,0.28,0.35,0.2,0.25,0,0.5,NA,18.90587049,2.95
Slovenia,2002,SVN,961,Europe & Central Asia,High income,High income: OECD,0.23,0.3,0.15,0.25,0,0.5,NA,18.67463888,3.84
Slovenia,2003,SVN,961,Europe & Central Asia,High income,High income: OECD,0.18,0.2,0.15,0.25,0,0.5,2.29975,18.80644851,2.84
Slovenia,2004,SVN,961,Europe & Central Asia,High income,High income: OECD,0.1,0.15,0.05,0,0,0,0.335833333,18.66428705,4.35
Slovenia,2005,SVN,961,Europe & Central Asia,High income,High income: OECD,0.1,0.15,0.05,0,0,0,-0.471083333,18.68011251,4
Slovenia,2006,SVN,961,Europe & Central Asia,High income,High income: OECD,0.1,0.15,0.05,0,0,0,NA,18.43984696,5.66
Slovenia,2007,SVN,961,Europe & Central Asia,High income,High income: OECD,0.3,0.35,0.25,0.5,0.5,0.5,NA,17.29280458,6.94
Slovenia,2008,SVN,961,Europe & Central Asia,High income,High income: OECD,0.3,0.35,0.25,0.5,0.5,0.5,1.451333333,18.02566112,3.3
Slovenia,2009,SVN,961,Europe & Central Asia,High income,High income: OECD,0.3,0.35,0.25,0.5,0.5,0.5,NA,20.05886651,-7.8
Slovenia,2010,SVN,961,Europe & Central Asia,High income,High income: OECD,0.3,0.35,0.25,0.5,0.5,0.5,1.229,20.28351649,1.24
Slovenia,2011,SVN,961,Europe & Central Asia,High income,High income: OECD,0.35,0.45,0.25,0.5,0.5,0.5,2.401583333,20.42852849,0.65
Slovenia,2012,SVN,961,Europe & Central Asia,High income,High income: OECD,0.35,0.45,0.25,0.5,0.5,0.5,4.057916667,20.26613592,-2.69
Slovenia,2013,SVN,961,Europe & Central Asia,High income,High income: OECD,0.35,0.45,0.25,0.5,0.5,0.5,3.618666667,19.69052603,-1.09
Slovenia,2014,SVN,961,Europe & Central Asia,High income,High income: OECD,0.35,0.45,0.25,0.5,0.5,0.5,0.710666667,18.74962281,3.11
Slovenia,2015,SVN,961,Europe & Central Asia,High income,High income: OECD,0.43,0.45,0.4,0.5,0.5,0.5,-0.457166667,18.67661227,2.32
South Africa,1995,ZAF,199,Sub-Saharan Africa,Middle income,Upper middle income,0.61,0.33,0.89,NA,NA,NA,9.355333333,18.11765123,3.12
South Africa,1996,ZAF,199,Sub-Saharan Africa,Middle income,Upper middle income,0.61,0.33,0.89,NA,NA,NA,9.194583333,19.14527167,4.31
South Africa,1997,ZAF,199,Sub-Saharan Africa,Middle income,Upper middle income,0.63,0.35,0.9,0.75,0.5,1,8.199833333,19.29195283,2.65
South Africa,1998,ZAF,199,Sub-Saharan Africa,Middle income,Upper middle income,0.63,0.35,0.9,0.75,0.5,1,10.09783333,18.9117688,0.52
South Africa,1999,ZAF,199,Sub-Saharan Africa,Middle income,Upper middle income,0.63,0.35,0.9,0.75,0.5,1,9.004916667,18.58082571,2.36
South Africa,2000,ZAF,199,Sub-Saharan Africa,Middle income,Upper middle income,0.63,0.35,0.9,0.75,0.5,1,7.778666667,18.38693724,4.16
South Africa,2001,ZAF,199,Sub-Saharan Africa,Middle income,Upper middle income,0.63,0.35,0.9,0.75,0.5,1,6.371583333,18.53406414,2.74
South Africa,2002,ZAF,199,Sub-Saharan Africa,Middle income,Upper middle income,0.63,0.35,0.9,0.75,0.5,1,6.849,18.80519032,3.67
South Africa,2003,ZAF,199,Sub-Saharan Africa,Middle income,Upper middle income,0.63,0.35,0.9,0.75,0.5,1,5.56475,19.05788804,2.95
South Africa,2004,ZAF,199,Sub-Saharan Africa,Middle income,Upper middle income,0.63,0.35,0.9,0.75,0.5,1,5.195,19.15756425,4.56
South Africa,2005,ZAF,199,Sub-Saharan Africa,Middle income,Upper middle income,0.6,0.35,0.85,0.75,0.5,1,3.731416667,19.47818947,5.28
South Africa,2006,ZAF,199,Sub-Saharan Africa,Middle income,Upper middle income,0.63,0.4,0.85,0.75,0.5,1,3.179583333,18.15352832,5.6
South Africa,2007,ZAF,199,Sub-Saharan Africa,Middle income,Upper middle income,0.63,0.4,0.85,0.75,0.5,1,3.469416667,17.81401487,5.36
South Africa,2008,ZAF,199,Sub-Saharan Africa,Middle income,Upper middle income,0.58,0.4,0.75,0.5,0.5,0.5,5.47125,18.6579251,3.19
South Africa,2009,ZAF,199,Sub-Saharan Africa,Middle income,Upper middle income,0.58,0.4,0.75,0.5,0.5,0.5,5.546833333,19.86448015,-1.54
South Africa,2010,ZAF,199,Sub-Saharan Africa,Middle income,Upper middle income,0.58,0.4,0.75,0.5,0.5,0.5,5.429,20.22963543,3.04
South Africa,2011,ZAF,199,Sub-Saharan Africa,Middle income,Upper middle income,0.63,0.5,0.75,0.5,0.5,0.5,5.77825,19.86222653,3.28
South Africa,2012,ZAF,199,Sub-Saharan Africa,Middle income,Upper middle income,0.7,0.45,0.95,0.75,0.5,1,6.069583333,20.259932,2.21
South Africa,2013,ZAF,199,Sub-Saharan Africa,Middle income,Upper middle income,0.7,0.45,0.95,0.75,0.5,1,5.1795,20.57082482,2.49
South Africa,2014,ZAF,199,Sub-Saharan Africa,Middle income,Upper middle income,0.7,0.45,0.95,0.75,0.5,1,5.608333333,20.70974526,1.7
South Africa,2015,ZAF,199,Sub-Saharan Africa,Middle income,Upper middle income,0.7,0.45,0.95,0.75,0.5,1,6.1135,20.46218059,1.3
Spain,1995,ESP,184,W Europe,High income,High income: OECD,0.11,0.11,0.11,NA,NA,NA,4.5895,17.6521813,4.12
Spain,1996,ESP,184,W Europe,High income,High income: OECD,0.11,0.11,0.11,NA,NA,NA,2.057083333,17.54311546,2.42
Spain,1997,ESP,184,W Europe,High income,High income: OECD,0.1,0.1,0.1,0,0,0,-0.031833333,17.07483269,3.87
Spain,1998,ESP,184,W Europe,High income,High income: OECD,0.1,0.1,0.1,0,0,0,-0.507166667,16.92886099,4.47
Spain,1999,ESP,184,W Europe,High income,High income: OECD,0,0,0,0,0,0,-0.81425,16.83952645,4.75
Spain,2000,ESP,184,W Europe,High income,High income: OECD,0,0,0,0,0,0,-0.466333333,16.72928433,5.05
Spain,2001,ESP,184,W Europe,High income,High income: OECD,0,0,0,0,0,0,0.16025,16.56845759,4
Spain,2002,ESP,184,W Europe,High income,High income: OECD,0,0,0,0,0,0,0.378916667,16.62391497,2.88
Spain,2003,ESP,184,W Europe,High income,High income: OECD,0,0,0,0,0,0,0.152583333,16.76324751,3.19
Spain,2004,ESP,184,W Europe,High income,High income: OECD,0,0,0,0,0,0,-0.166166667,17.15968981,3.17
Spain,2005,ESP,184,W Europe,High income,High income: OECD,0.05,0.1,0,0,0,0,-0.902916667,17.31096988,3.72
Spain,2006,ESP,184,W Europe,High income,High income: OECD,0.05,0.1,0,0,0,0,-0.971416667,17.3545151,4.18
Spain,2007,ESP,184,W Europe,High income,High income: OECD,0.05,0.1,0,0,0,0,-0.256166667,17.67586627,3.77
Spain,2008,ESP,184,W Europe,High income,High income: OECD,0,0,0,0,0,0,0.785416667,18.77080147,1.12
Spain,2009,ESP,184,W Europe,High income,High income: OECD,0,0,0,0,0,0,0.740166667,20.48387725,-3.58
Spain,2010,ESP,184,W Europe,High income,High income: OECD,0,0,0,0,0,0,1.244833333,20.51182658,0.02
Spain,2011,ESP,184,W Europe,High income,High income: OECD,0,0,0,0,0,0,2.719166667,20.5222657,-1
Spain,2012,ESP,184,W Europe,High income,High income: OECD,0,0,0,0,0,0,4.091083333,19.73882384,-2.93
Spain,2013,ESP,184,W Europe,High income,High income: OECD,0,0,0,0,0,0,2.185833333,19.6795348,-1.7
Spain,2014,ESP,184,W Europe,High income,High income: OECD,0,0,0,0,0,0,0.1475,19.47629035,1.38
Spain,2015,ESP,184,W Europe,High income,High income: OECD,0,0,0,0,0,0,-0.391666667,19.38280408,3.2
Sweden,1995,SWE,144,W Europe,High income,High income: OECD,0.06,0.11,0,NA,NA,NA,3.532833333,25.52031736,4.02
Sweden,1996,SWE,144,W Europe,High income,High income: OECD,0.06,0.11,0,NA,NA,NA,1.442916667,25.88988238,1.52
Sweden,1997,SWE,144,W Europe,High income,High income: OECD,0.05,0.1,0,0,0,0,0.209833333,25.41013767,2.9
Sweden,1998,SWE,144,W Europe,High income,High income: OECD,0.05,0.1,0,0,0,0,-0.361333333,25.50153533,4.23
Sweden,1999,SWE,144,W Europe,High income,High income: OECD,0.05,0.1,0,0,0,0,-0.555916667,25.42936224,4.53
Sweden,2000,SWE,144,W Europe,High income,High income: OECD,0.05,0.1,0,0,0,0,-0.6555,24.53723347,4.74
Sweden,2001,SWE,144,W Europe,High income,High income: OECD,0.05,0.1,0,0,0,0,0.187416667,24.72182654,1.56
Sweden,2002,SWE,144,W Europe,High income,High income: OECD,0.05,0.1,0,0,0,0,0.724,25.47430304,2.07
Sweden,2003,SWE,144,W Europe,High income,High income: OECD,0.1,0.2,0,0,0,0,0.658083333,25.71196581,2.39
Sweden,2004,SWE,144,W Europe,High income,High income: OECD,0.1,0.2,0,0,0,0,0.115,24.99077578,4.32
Sweden,2005,SWE,144,W Europe,High income,High income: OECD,0.08,0.15,0,0,0,0,-0.926916667,24.85567623,2.82
Sweden,2006,SWE,144,W Europe,High income,High income: OECD,0.23,0.05,0.4,0.25,0,0.5,-1.02875,24.5735752,4.69
Sweden,2007,SWE,144,W Europe,High income,High income: OECD,0.23,0.05,0.4,0.25,0,0.5,-0.39225,24.06570352,3.41
Sweden,2008,SWE,144,W Europe,High income,High income: OECD,0.05,0.05,0.05,0,0,0,0.194583333,24.60046186,-0.56
Sweden,2009,SWE,144,W Europe,High income,High income: OECD,0.05,0.05,0.05,0,0,0,0.025166667,26.16894161,-5.19
Sweden,2010,SWE,144,W Europe,High income,High income: OECD,0.05,0.05,0.05,0,0,0,-0.24625,25.18106565,5.99
Sweden,2011,SWE,144,W Europe,High income,High income: OECD,0.05,0.05,0.05,0,0,0,-0.17325,25.18251359,2.66
Sweden,2012,SWE,144,W Europe,High income,High income: OECD,0.03,0.05,0,0,0,0,-0.145916667,25.91486648,-0.29
Sweden,2013,SWE,144,W Europe,High income,High income: OECD,0,0,0,0,0,0,-0.230916667,26.33037031,1.24
Sweden,2014,SWE,144,W Europe,High income,High income: OECD,0,0,0,0,0,0,-1.46325,26.20144583,2.6
Sweden,2015,SWE,144,W Europe,High income,High income: OECD,0,0,0,0,0,0,-1.778416667,25.98261751,4.09
Switzerland,1995,CHE,146,W Europe,High income,High income: OECD,0.06,0.11,0,NA,NA,NA,-1.827583333,11.41879419,0.6
Switzerland,1996,CHE,146,W Europe,High income,High income: OECD,0.06,0.11,0,NA,NA,NA,-2.27525,11.50597847,0.58
Switzerland,1997,CHE,146,W Europe,High income,High income: OECD,0.05,0.1,0,0,0,0,NA,11.17834126,2.3
Switzerland,1998,CHE,146,W Europe,High income,High income: OECD,0.05,0.1,0,0,0,0,-2.387833333,10.89849185,2.87
Switzerland,1999,CHE,146,W Europe,High income,High income: OECD,0.05,0.1,0,0,0,0,NA,10.79645228,1.61
Switzerland,2000,CHE,146,W Europe,High income,High income: OECD,0.05,0.1,0,0,0,0,NA,10.81583961,4.1
Switzerland,2001,CHE,146,W Europe,High income,High income: OECD,0.05,0.1,0,0,0,0,-1.628166667,11.15280956,1.45
Switzerland,2002,CHE,146,W Europe,High income,High income: OECD,0.05,0.1,0,0,0,0,-1.453333333,11.47417916,0.15
Switzerland,2003,CHE,146,W Europe,High income,High income: OECD,0.05,0.1,0,0,0,0,-1.472666667,11.69917518,0.08
Switzerland,2004,CHE,146,W Europe,High income,High income: OECD,0.05,0.1,0,0,0,0,-1.640333333,11.43782015,2.67
Switzerland,2005,CHE,146,W Europe,High income,High income: OECD,0.28,0.1,0.45,0.25,0,0.5,NA,11.24330003,3.09
Switzerland,2006,CHE,146,W Europe,High income,High income: OECD,0.28,0.1,0.45,0.25,0,0.5,-2.28625,10.78014879,4.12
Switzerland,2007,CHE,146,W Europe,High income,High income: OECD,0.28,0.1,0.45,0.25,0,0.5,-1.651,10.35902536,4.12
Switzerland,2008,CHE,146,W Europe,High income,High income: OECD,0.28,0.1,0.45,0.25,0,0.5,-0.733333333,10.17657452,2.21
Switzerland,2009,CHE,146,W Europe,High income,High income: OECD,0.13,0.1,0.15,0,0,0,-1.13225,10.89813581,-2.12
Switzerland,2010,CHE,146,W Europe,High income,High income: OECD,0.13,0.1,0.15,0,0,0,-1.488,10.66464021,2.83
Switzerland,2011,CHE,146,W Europe,High income,High income: OECD,0.13,0.1,0.15,0,0,0,-1.281833333,10.73621187,1.94
Switzerland,2012,CHE,146,W Europe,High income,High income: OECD,0.13,0.1,0.15,0,0,0,-1.14475,11.03454009,1.06
Switzerland,2013,CHE,146,W Europe,High income,High income: OECD,0.33,0.1,0.55,0.25,0,0.5,-1.469083333,11.11839974,1.81
Switzerland,2014,CHE,146,W Europe,High income,High income: OECD,0.35,0.15,0.55,0.25,0,0.5,-1.832583333,11.1798747,1.99
Switzerland,2015,CHE,146,W Europe,High income,High income: OECD,0.35,0.15,0.55,0.25,0,0.5,-2.1785,11.32558732,0.79
Thailand,1995,THA,578,East Asia & Pacific,Middle income,Upper middle income,0.58,0.39,0.78,NA,NA,NA,NA,11.25063988,8.12
Thailand,1996,THA,578,East Asia & Pacific,Middle income,Upper middle income,0.61,0.44,0.78,NA,NA,NA,NA,11.58425863,5.65
Thailand,1997,THA,578,East Asia & Pacific,Middle income,Upper middle income,0.7,0.6,0.8,1,1,1,NA,12.08386134,-2.75
Thailand,1998,THA,578,East Asia & Pacific,Middle income,Upper middle income,0.65,0.55,0.75,0.75,0.5,1,NA,13.06449627,-7.63
Thailand,1999,THA,578,East Asia & Pacific,Middle income,Upper middle income,0.65,0.55,0.75,0.75,0.5,1,NA,13.56906657,4.57
Thailand,2000,THA,578,East Asia & Pacific,Middle income,Upper middle income,0.7,0.55,0.85,0.75,0.5,1,NA,13.57595719,4.46
Thailand,2001,THA,578,East Asia & Pacific,Middle income,Upper middle income,0.75,0.65,0.85,0.75,0.5,1,NA,13.47448547,3.44
Thailand,2002,THA,578,East Asia & Pacific,Middle income,Upper middle income,0.75,0.65,0.85,0.75,0.5,1,NA,13.1724192,6.15
Thailand,2003,THA,578,East Asia & Pacific,Middle income,Upper middle income,0.75,0.65,0.85,0.75,0.5,1,NA,12.92558121,7.19
Thailand,2004,THA,578,East Asia & Pacific,Middle income,Upper middle income,0.78,0.65,0.9,1,1,1,NA,13.11375412,6.29
Thailand,2005,THA,578,East Asia & Pacific,Middle income,Upper middle income,0.83,0.75,0.9,1,1,1,0.703083333,13.65361383,4.19
Thailand,2006,THA,578,East Asia & Pacific,Middle income,Upper middle income,0.83,0.75,0.9,1,1,1,0.590416667,13.50226857,4.97
Thailand,2007,THA,578,East Asia & Pacific,Middle income,Upper middle income,0.83,0.75,0.9,1,1,1,0.00275,13.92591723,5.44
Thailand,2008,THA,578,East Asia & Pacific,Middle income,Upper middle income,0.78,0.65,0.9,1,1,1,0.872916667,14.34197747,1.73
Thailand,2009,THA,578,East Asia & Pacific,Middle income,Upper middle income,0.78,0.65,0.9,1,1,1,0.656833333,15.98009081,-0.69
Thailand,2010,THA,578,East Asia & Pacific,Middle income,Upper middle income,0.75,0.6,0.9,1,1,1,0.400666667,15.80081551,7.51
Thailand,2011,THA,578,East Asia & Pacific,Middle income,Upper middle income,0.75,0.6,0.9,1,1,1,0.971583333,16.14179809,0.84
Thailand,2012,THA,578,East Asia & Pacific,Middle income,Upper middle income,0.83,0.75,0.9,1,1,1,1.815416667,16.35290992,7.24
