Country,Year,code_wdi,code_ifs,region,incomegroup,incomesubgroup,ka,kai,kao,eq,eqi,eqo,eq_plbn,eq_siln,eq_pabr,eq_siar,bo,boi,boo,bo_plbn,bo_siln,bo_pabr,bo_siar,mm,mmi,mmo,mm_plbn,mm_siln,mm_pabr,mm_siar,ci,cii,cio,ci_plbn,ci_siln,ci_pabr,ci_siar,de,dei,deo,de_plbn,de_siln,de_pabr,de_siar,cc,cci,cco,fc,fci,fco,gs,gsi,gso,di,dii,dio,ldi,re,rei,reo,re_pabr,re_plbn,re_slbn
Russia,2012,RUS,922,Europe & Central Asia,High income,High income: nonOECD,0.40,0.50,0.30,0.75,1,0.5,1,1,0,1,0.5,0.5,0.5,0,1,0,1,0.75,1,0.5,1,1,0,1,0.5,0.5,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.5,1,0,0,1,0
Russia,2013,RUS,922,Europe & Central Asia,High income,High income: nonOECD,0.40,0.50,0.30,0.75,1,0.5,1,1,0,1,0.5,0.5,0.5,0,1,0,1,0.75,1,0.5,1,1,0,1,0.5,0.5,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.5,1,0,0,1,0
Russia,2014,RUS,922,Europe & Central Asia,High income,High income: nonOECD,0.40,0.50,0.30,0.75,1,0.5,1,1,0,1,0.5,0.5,0.5,0,1,0,1,0.75,1,0.5,1,1,0,1,0.5,0.5,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.5,1,0,0,1,0
Russia,2015,RUS,922,Europe & Central Asia,High income,High income: nonOECD,0.40,0.50,0.30,0.75,1,0.5,1,1,0,1,0.5,0.5,0.5,0,1,0,1,0.75,1,0.5,1,1,0,1,0.5,0.5,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.5,1,0,0,1,0
Saudi Arabia,1995,SAU,456,Middle East & North Africa,High income,High income: nonOECD,0.31,0.22,0.39,0.5,0.5,0.5,1,1,0,0,,,,,,,,0.25,0,0.5,0,1,0,0,0.5,0.5,0.5,1,1,0,0,0,0,0,0,0,0,0,0.5,0,1,0,0,0,0.5,0,1,0.5,1,0,0,0,0,0,0,0,0
Saudi Arabia,1996,SAU,456,Middle East & North Africa,High income,High income: nonOECD,0.50,0.56,0.44,0.5,0.5,0.5,1,1,0,0,,,,,,,,0.25,0,0.5,0,1,0,0,0.5,0.5,0.5,1,1,0,0,0.25,0,0.5,0,1,0,0,1,1,1,0,0,0,1,1,1,0.5,1,0,0,0.5,1,0,0,1,n.a
Saudi Arabia,1997,SAU,456,Middle East & North Africa,High income,High income: nonOECD,0.50,0.56,0.44,0.5,0.5,0.5,1,1,0,0,,,,n.a,n.a,n.a,n.a,0.25,0,0.5,0,1,0,0,0.5,0.5,0.5,1,1,0,0,0.25,0,0.5,0,1,0,0,1,1,1,0,0,0,1,1,1,0.5,1,0,0,0.5,1,0,0,1,n.a
Saudi Arabia,1998,SAU,456,Middle East & North Africa,High income,High income: nonOECD,0.65,0.70,0.60,0.75,1,0.5,1,1,0,1,0.25,0,0.5,0,1,0,0,0.25,0,0.5,0,1,0,0,0.75,1,0.5,1,1,0,1,0.25,0,0.5,0,1,0,0,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0.75,1,0.5,0,1,1
Saudi Arabia,1999,SAU,456,Middle East & North Africa,High income,High income: nonOECD,0.65,0.70,0.60,0.75,1,0.5,1,1,0,1,0.25,0,0.5,0,1,0,0,0.25,0,0.5,0,1,0,0,0.75,1,0.5,1,1,0,1,0.25,0,0.5,0,1,0,0,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0.75,1,0.5,0,1,1
Saudi Arabia,2000,SAU,456,Middle East & North Africa,High income,High income: nonOECD,0.65,0.75,0.55,0.75,1,0.5,1,1,0,1,0.25,0,0.5,0,1,0,0,0.5,0.5,0.5,0,1,0,1,0.75,1,0.5,1,1,0,1,0.25,0,0.5,0,1,0,0,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0.5,1,0,0,1,0
Saudi Arabia,2001,SAU,456,Middle East & North Africa,High income,High income: nonOECD,0.63,0.70,0.55,0.75,1,0.5,1,1,0,1,0.25,0,0.5,0,1,0,0,0.25,0,0.5,0,1,0,0,0.75,1,0.5,1,1,0,1,0.25,0,0.5,0,1,0,0,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0.5,1,0,0,1,0
Saudi Arabia,2002,SAU,456,Middle East & North Africa,High income,High income: nonOECD,0.63,0.70,0.55,0.75,1,0.5,1,1,0,1,0.25,0,0.5,0,1,0,0,0.25,0,0.5,0,1,0,0,0.75,1,0.5,1,1,0,1,0.25,0,0.5,0,1,0,0,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0.5,1,0,0,1,0
Saudi Arabia,2003,SAU,456,Middle East & North Africa,High income,High income: nonOECD,0.63,0.70,0.55,0.75,1,0.5,1,1,0,1,0.25,0,0.5,0,1,0,0,0.25,0,0.5,0,1,0,0,0.75,1,0.5,1,1,0,1,0.25,0,0.5,0,1,0,0,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0.5,1,0,0,1,0
Saudi Arabia,2004,SAU,456,Middle East & North Africa,High income,High income: nonOECD,0.63,0.70,0.55,0.75,1,0.5,1,1,0,1,0.25,0,0.5,0,1,0,0,0.25,0,0.5,0,1,0,0,0.75,1,0.5,1,1,0,1,0.25,0,0.5,0,1,0,0,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0.5,1,0,0,1,0
Saudi Arabia,2005,SAU,456,Middle East & North Africa,High income,High income: nonOECD,0.63,0.70,0.55,0.75,1,0.5,1,1,0,1,0.25,0,0.5,0,1,0,0,0.25,0,0.5,0,1,0,0,0.75,1,0.5,1,1,0,1,0.25,0,0.5,0,1,0,0,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0.5,1,0,0,1,0
Saudi Arabia,2006,SAU,456,Middle East & North Africa,High income,High income: nonOECD,0.63,0.70,0.55,0.75,1,0.5,1,1,0,1,0.25,0,0.5,0,1,0,0,0.25,0,0.5,0,1,0,0,0.75,1,0.5,1,1,0,1,0.25,0,0.5,0,1,0,0,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0.5,1,0,0,1,0
Saudi Arabia,2007,SAU,456,Middle East & North Africa,High income,High income: nonOECD,0.63,0.70,0.55,0.75,1,0.5,1,1,0,1,0.25,0,0.5,0,1,0,0,0.25,0,0.5,0,1,0,0,0.75,1,0.5,1,1,0,1,0.25,0,0.5,0,1,0,0,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0.5,1,0,0,1,0
Saudi Arabia,2008,SAU,456,Middle East & North Africa,High income,High income: nonOECD,0.63,0.70,0.55,0.75,1,0.5,1,1,0,1,0.25,0,0.5,0,1,0,0,0.25,0,0.5,0,1,0,0,0.75,1,0.5,1,1,0,1,0.25,0,0.5,0,1,0,0,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0.5,1,0,0,1,0
Saudi Arabia,2009,SAU,456,Middle East & North Africa,High income,High income: nonOECD,0.60,0.65,0.55,0.75,1,0.5,1,1,0,1,0.25,0,0.5,0,1,0,0,0.25,0,0.5,0,1,0,0,0.5,0.5,0.5,1,1,0,0,0.25,0,0.5,0,1,0,0,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0.5,1,0,0,1,0
Saudi Arabia,2010,SAU,456,Middle East & North Africa,High income,High income: nonOECD,0.68,0.80,0.55,0.75,1,0.5,1,1,0,1,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,1,1,0,0,0.5,0.5,0.5,0,1,0,1,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0.5,1,0,0,1,0
Saudi Arabia,2011,SAU,456,Middle East & North Africa,High income,High income: nonOECD,0.70,0.85,0.55,0.75,1,0.5,1,1,0,1,0.75,1,0.5,1,1,0,1,0.75,1,0.5,1,1,0,1,0.25,0,0.5,0,1,0,0,0.5,0.5,0.5,0,1,0,1,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0.5,1,0,0,1,0
Saudi Arabia,2012,SAU,456,Middle East & North Africa,High income,High income: nonOECD,0.70,0.85,0.55,0.75,1,0.5,1,1,0,1,0.75,1,0.5,1,1,0,1,0.75,1,0.5,1,1,0,1,0.25,0,0.5,0,1,0,0,0.5,0.5,0.5,0,1,0,1,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0.5,1,0,0,1,0
Saudi Arabia,2013,SAU,456,Middle East & North Africa,High income,High income: nonOECD,0.73,0.85,0.60,0.75,1,0.5,1,1,0,1,1,1,1,1,1,1,1,0.75,1,0.5,1,1,0,1,0.25,0,0.5,0,1,0,0,0.5,0.5,0.5,0,1,0,1,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0.5,1,0,0,1,0
Saudi Arabia,2014,SAU,456,Middle East & North Africa,High income,High income: nonOECD,0.73,0.85,0.60,0.75,1,0.5,1,1,0,1,1,1,1,1,1,1,1,0.75,1,0.5,1,1,0,1,0.25,0,0.5,0,1,0,0,0.5,0.5,0.5,0,1,0,1,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0.5,1,0,0,1,0
Saudi Arabia,2015,SAU,456,Middle East & North Africa,High income,High income: nonOECD,0.83,0.85,0.80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0,1,0,1,1,0,0.75,0.5,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0.5,1,0,0,1,0
Singapore,1995,SGP,576,East Asia & Pacific,High income,High income: nonOECD,0.11,0.11,0.11,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,n.a
Singapore,1996,SGP,576,East Asia & Pacific,High income,High income: nonOECD,0.12,0.11,0.13,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n.a,0,0,0,0,0,0,0,1,1,1,1,1,n.a
Singapore,1997,SGP,576,East Asia & Pacific,High income,High income: nonOECD,0.13,0.10,0.15,0,0,0,0,0,0,0,0.25,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,n.a
Singapore,1998,SGP,576,East Asia & Pacific,High income,High income: nonOECD,0.20,0.15,0.25,0.25,0,0.5,0,1,0,0,0.25,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,n.a
Singapore,1999,SGP,576,East Asia & Pacific,High income,High income: nonOECD,0.20,0.15,0.25,0.25,0,0.5,0,1,0,0,0.25,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,n.a
Singapore,2000,SGP,576,East Asia & Pacific,High income,High income: nonOECD,0.23,0.15,0.30,0,0,0,0,0,0,0,0.25,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1,1,0,0,0,0,0,0.5,0,1,0,0,0,0,0,0,0,1,1,1,1,1,n.a
Singapore,2001,SGP,576,East Asia & Pacific,High income,High income: nonOECD,0.18,0.10,0.25,0,0,0,0,0,0,0,0.25,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,0,0,0,0,0,0,0,1,1,1,1,1,n.a
Singapore,2002,SGP,576,East Asia & Pacific,High income,High income: nonOECD,0.18,0.10,0.25,0,0,0,0,0,0,0,0.25,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,0,0,0,0,0,0,0,1,1,1,1,1,n.a
Singapore,2003,SGP,576,East Asia & Pacific,High income,High income: nonOECD,0.18,0.10,0.25,0,0,0,0,0,0,0,0.25,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,0,0,0,0,0,0,0,1,1,1,1,1,n.a
Singapore,2004,SGP,576,East Asia & Pacific,High income,High income: nonOECD,0.13,0.10,0.15,0,0,0,0,0,0,0,0.25,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,0,0,0,0,0,0,0,0.5,1,0,0,1,n.a
Singapore,2005,SGP,576,East Asia & Pacific,High income,High income: nonOECD,0.13,0.10,0.15,0.25,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,0,0,0,0,0,0,0,0.5,1,0,0,1,n.a
Singapore,2006,SGP,576,East Asia & Pacific,High income,High income: nonOECD,0.13,0.10,0.15,0.25,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,0,0,0,0,0,0,0,0.5,1,0,0,1,n.a
Singapore,2007,SGP,576,East Asia & Pacific,High income,High income: nonOECD,0.13,0.10,0.15,0.25,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,0,0,0,0,0,0,0,0.5,1,0,0,1,n.a
Singapore,2008,SGP,576,East Asia & Pacific,High income,High income: nonOECD,0.13,0.10,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,0,0,0,0,0,0,0,0.75,1,0.5,0,1,1
Singapore,2009,SGP,576,East Asia & Pacific,High income,High income: nonOECD,0.13,0.10,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,0,0,0,0,0,0,0,0.75,1,0.5,0,1,1
Singapore,2010,SGP,576,East Asia & Pacific,High income,High income: nonOECD,0.13,0.10,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,0,0,0,0,0,0,0,0.75,1,0.5,0,1,1
Singapore,2011,SGP,576,East Asia & Pacific,High income,High income: nonOECD,0.13,0.10,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,0,0,0,0,0,0,0,0.75,1,0.5,0,1,1
Singapore,2012,SGP,576,East Asia & Pacific,High income,High income: nonOECD,0.13,0.10,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,0,0,0,0,0,0,0,0.75,1,0.5,0,1,1
Singapore,2013,SGP,576,East Asia & Pacific,High income,High income: nonOECD,0.13,0.10,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,0,0,0,0,0,0,0,0.75,1,0.5,0,1,1
Singapore,2014,SGP,576,East Asia & Pacific,High income,High income: nonOECD,0.13,0.10,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,0,0,0,0,0,0,0,0.75,1,0.5,0,1,1
Singapore,2015,SGP,576,East Asia & Pacific,High income,High income: nonOECD,0.13,0.10,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,0,0,0,0,0,0,0,0.75,1,0.5,0,1,1
Slovenia,1995,SVN,961,Europe & Central Asia,High income,High income: OECD,0.58,0.61,0.56,0.5,0,1,0,1,1,0,,,,,,,,0.25,0,0.5,0,1,0,0,0.5,0.5,0.5,0,1,0,1,1,1,1,1,1,n.a,1,1,1,1,0.5,1,0,0,0,0,1,1,1,0,0.5,1,0,0,1,0
Slovenia,1996,SVN,961,Europe & Central Asia,High income,High income: OECD,0.78,0.89,0.67,1,1,1,1,1,1,1,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0,0,1,1,1,0,0.5,1,0,0,1,0
Slovenia,1997,SVN,961,Europe & Central Asia,High income,High income: OECD,0.80,0.90,0.70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0,0,1,1,1,0,0.5,1,0,0,1,0
Slovenia,1998,SVN,961,Europe & Central Asia,High income,High income: OECD,0.70,0.80,0.60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.5,1,0,0,0,0,1,1,1,0,0.5,1,0,0,1,0
Slovenia,1999,SVN,961,Europe & Central Asia,High income,High income: OECD,0.55,0.60,0.50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,1,0
Slovenia,2000,SVN,961,Europe & Central Asia,High income,High income: OECD,0.50,0.55,0.45,1,1,1,1,1,1,1,0.75,0.5,1,1,1,1,0,0.75,1,0.5,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,1,0
Slovenia,2001,SVN,961,Europe & Central Asia,High income,High income: OECD,0.28,0.35,0.20,0.25,0.5,0,0,0,0,1,0.25,0,0.5,0,1,0,0,0.25,0.5,0,0,0,0,1,0.5,0.5,0.5,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,1,0
Slovenia,2002,SVN,961,Europe & Central Asia,High income,High income: OECD,0.23,0.30,0.15,0.25,0.5,0,0,0,0,1,0.25,0,0.5,0,1,0,0,0.25,0.5,0,0,0,0,1,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,1,0
Slovenia,2003,SVN,961,Europe & Central Asia,High income,High income: OECD,0.18,0.20,0.15,0,0,0,0,0,0,0,0.25,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,1,0
Slovenia,2004,SVN,961,Europe & Central Asia,High income,High income: OECD,0.10,0.15,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,1,0
Slovenia,2005,SVN,961,Europe & Central Asia,High income,High income: OECD,0.10,0.15,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,1,0
Slovenia,2006,SVN,961,Europe & Central Asia,High income,High income: OECD,0.10,0.15,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,1,0
Slovenia,2007,SVN,961,Europe & Central Asia,High income,High income: OECD,0.30,0.35,0.25,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,1,0
Slovenia,2008,SVN,961,Europe & Central Asia,High income,High income: OECD,0.30,0.35,0.25,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,1,0
Slovenia,2009,SVN,961,Europe & Central Asia,High income,High income: OECD,0.30,0.35,0.25,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,1,0
Slovenia,2010,SVN,961,Europe & Central Asia,High income,High income: OECD,0.30,0.35,0.25,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,1,0
Slovenia,2011,SVN,961,Europe & Central Asia,High income,High income: OECD,0.35,0.45,0.25,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0.5,1,0,0,1,0
Slovenia,2012,SVN,961,Europe & Central Asia,High income,High income: OECD,0.35,0.45,0.25,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0.5,1,0,0,1,0
Slovenia,2013,SVN,961,Europe & Central Asia,High income,High income: OECD,0.35,0.45,0.25,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0.5,1,0,0,1,0
Slovenia,2014,SVN,961,Europe & Central Asia,High income,High income: OECD,0.35,0.45,0.25,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0.5,1,0,0,1,0
Slovenia,2015,SVN,961,Europe & Central Asia,High income,High income: OECD,0.43,0.45,0.40,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0,1,0,1,0,0,0,0.5,0,1,0,0,0,0.5,1,0,0,0.75,1,0.5,1,1,0
South Africa,1995,ZAF,199,Sub-Saharan Africa,Middle income,Upper middle income,0.61,0.33,0.89,0.75,0.5,1,0,1,1,1,,,,,,,,0.75,0.5,1,0,1,1,1,0.25,0,0.5,0,0,1,0,1,1,1,1,1,1,1,0.5,0,1,1,1,1,0.5,0,1,0.5,0,1,0,0.25,0,0.5,1,0,0
South Africa,1996,ZAF,199,Sub-Saharan Africa,Middle income,Upper middle income,0.61,0.33,0.89,0.75,0.5,1,0,1,1,1,,,,,,,,0.75,0.5,1,0,1,1,1,0.25,0,0.5,0,0,1,0,1,1,1,1,1,1,1,0.5,0,1,1,1,1,0.5,0,1,0.5,0,1,0,0.25,0,0.5,1,0,0
South Africa,1997,ZAF,199,Sub-Saharan Africa,Middle income,Upper middle income,0.63,0.35,0.90,0.75,0.5,1,0,1,1,1,0.75,0.5,1,0,1,1,1,0.75,0.5,1,0,1,1,1,0.25,0,0.5,0,0,1,0,1,1,1,1,1,1,1,0.5,0,1,1,1,1,0.5,0,1,0.5,0,1,0,0.25,0,0.5,1,0,0
South Africa,1998,ZAF,199,Sub-Saharan Africa,Middle income,Upper middle income,0.63,0.35,0.90,0.75,0.5,1,0,1,1,1,0.75,0.5,1,0,1,1,1,0.75,0.5,1,0,1,1,1,0.25,0,0.5,0,0,1,0,1,1,1,1,1,1,1,0.5,0,1,1,1,1,0.5,0,1,0.5,0,1,0,0.25,0,0.5,1,0,0
South Africa,1999,ZAF,199,Sub-Saharan Africa,Middle income,Upper middle income,0.63,0.35,0.90,0.75,0.5,1,0,1,1,1,0.75,0.5,1,0,1,1,1,0.75,0.5,1,0,1,1,1,0.25,0,0.5,0,0,1,0,1,1,1,1,1,1,1,0.5,0,1,1,1,1,0.5,0,1,0.5,0,1,0,0.25,0,0.5,1,0,0
South Africa,2000,ZAF,199,Sub-Saharan Africa,Middle income,Upper middle income,0.63,0.35,0.90,0.75,0.5,1,0,1,1,1,0.75,0.5,1,0,1,1,1,0.75,0.5,1,0,1,1,1,0.25,0,0.5,0,0,1,0,1,1,1,1,1,1,1,0.5,0,1,1,1,1,0.5,0,1,0.5,0,1,0,0.25,0,0.5,1,0,0
South Africa,2001,ZAF,199,Sub-Saharan Africa,Middle income,Upper middle income,0.63,0.35,0.90,0.75,0.5,1,0,1,1,1,0.75,0.5,1,0,1,1,1,0.75,0.5,1,0,1,1,1,0.25,0,0.5,0,0,1,0,1,1,1,1,1,1,1,0.5,0,1,1,1,1,0.5,0,1,0.5,0,1,0,0.25,0,0.5,1,0,0
South Africa,2002,ZAF,199,Sub-Saharan Africa,Middle income,Upper middle income,0.63,0.35,0.90,0.75,0.5,1,0,1,1,1,0.75,0.5,1,0,1,1,1,0.75,0.5,1,0,1,1,1,0.25,0,0.5,0,0,1,0,1,1,1,1,1,1,1,0.5,0,1,1,1,1,0.5,0,1,0.5,0,1,0,0.25,0,0.5,1,0,0
South Africa,2003,ZAF,199,Sub-Saharan Africa,Middle income,Upper middle income,0.63,0.35,0.90,0.75,0.5,1,0,1,1,1,0.75,0.5,1,0,1,1,1,0.75,0.5,1,0,1,1,1,0.25,0,0.5,0,0,1,0,1,1,1,1,1,1,1,0.5,0,1,1,1,1,0.5,0,1,0.5,0,1,0,0.25,0,0.5,1,0,0
South Africa,2004,ZAF,199,Sub-Saharan Africa,Middle income,Upper middle income,0.63,0.35,0.90,0.75,0.5,1,0,1,1,1,0.75,0.5,1,0,1,1,1,0.75,0.5,1,0,1,1,1,0.25,0,0.5,0,0,1,0,1,1,1,1,1,1,1,0.5,0,1,1,1,1,0.5,0,1,0.5,0,1,0,0.25,0,0.5,1,0,0
South Africa,2005,ZAF,199,Sub-Saharan Africa,Middle income,Upper middle income,0.60,0.35,0.85,0.5,0.5,0.5,0,0,1,1,0.75,0.5,1,0,1,1,1,0.75,0.5,1,0,1,1,1,0.25,0,0.5,0,0,1,0,1,1,1,1,1,1,1,0.5,0,1,1,1,1,0.5,0,1,0.5,0,1,0,0.25,0,0.5,1,0,0
